match_id,match_type,ball_type,status,start_datetime,city_id,city_name,ground_id,ground_name,tournament_id,tournament_name,tournament_category,tournament_round_id,tournament_round_name,team_a_id,team_a_name,team_a_summary,team_b_id,team_b_name,team_b_summary,toss_details,win_by,winning_team,match_result,is_dl,is_super_over,fetched_at
22292902,Limited Overs,TENNIS,past,2026-02-07T16:11:06.000Z,3003,Pune,982338,Cricathon Cricket Academy,,,,,,11322242,Rising GW 11,92/8,9770927,Hanumankinda,93/7,Toss: Rising GW 11 opt to bat,3 wickets,Hanumankinda,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22293801,Limited Overs,TENNIS,past,2026-02-08T07:46:47.000Z,3003,Pune,115443,SIU Lavale Ground,1849734,ALACRITAS 2026,,3601985,League Matches,11970654,Tata Technologies,146/3,12285314,Epam CC,145/5,Toss: Tata Technologies opt to bat,1 run,Tata Technologies,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22331977,Limited Overs,TENNIS,past,2026-02-15T04:02:10.000Z,3003,Pune,1038837,"Teerth Ground - Narayana, Sus",,,,,,1532624,Maverickxs,178/10,6669898,Rising Ravet,102/10,Toss: Rising Ravet opt to field,76 runs,Maverickxs,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22380121,Limited Overs,TENNIS,past,2026-02-14T06:46:00.000Z,3003,Pune,114039,Club Chrysallis,1848991,Chrysallis Cup 10th season,,3619360,League Matches,11322242,Rising GW 11,119/7,9444673,Vidarbha Tigers,122/6,Toss: Rising GW 11 opt to bat,4 wickets,Vidarbha Tigers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22380134,Limited Overs,TENNIS,past,2026-02-21T06:53:00.000Z,3003,Pune,114039,Club Chrysallis,1848991,Chrysallis Cup 10th season,,3619360,League Matches,3482011,Range Hills Rangers,107/10,11322242,Rising GW 11,112/5,Toss: Range Hills Rangers opt to bat,5 wickets,Rising GW 11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22380147,Limited Overs,TENNIS,past,2026-02-28T09:33:25.000Z,3003,Pune,114039,Club Chrysallis,1848991,Chrysallis Cup 10th season,,3619360,League Matches,11305310,Corporate Blasters,182/8,11322242,Rising GW 11,120/10,Toss: Corporate Blasters opt to bat,62 runs,Corporate Blasters,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22446443,Limited Overs,TENNIS,past,2026-02-14T02:32:39.000Z,2811,Dombivli,42727,CASA BELLA CRICKET GROUND,1863963,Casa Bella Championship Trophy,,3630227,League Matches,12451360,LSG Aarambha,122/1,12456020,Golflink warriors,46/7,Toss: Golflink warriors opt to field,76 runs,LSG Aarambha,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22446447,Limited Overs,TENNIS,past,2026-02-14T03:58:32.000Z,2811,Dombivli,42727,CASA BELLA CRICKET GROUND,1863963,Casa Bella Championship Trophy,,3630227,League Matches,12456020,Golflink warriors,34/9,12450197,1501,35/1,Toss: 1501 opt to field,9 wickets,1501,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22461707,Limited Overs,TENNIS,past,2026-02-14T10:14:48.000Z,3003,Pune,486980,Sunny World Turf 2,1860724,VJ Parivaar Carnival Box Cricket Tournament,,3631138,Super Knockout,12444580,VJe Bhawa,98/4,12444594,Wakad Central Defenders,85/4,Toss: Wakad Central Defenders opt to field,13 runs,VJe Bhawa,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22484735,Limited Overs,TENNIS,past,2026-02-15T02:20:11.000Z,3003,Pune,22428,Dhobi Graund dehuroad,,,,,,3382845,RISINGXI,84/7,285804,Silverland SuperGiants,85/5,Toss: Silverland SuperGiants opt to field,5 wickets,Silverland SuperGiants,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22491199,Limited Overs,TENNIS,past,2026-02-15T03:58:23.000Z,3003,Pune,22428,Dhobi Graund dehuroad,,,,,,3382845,RISINGXI,124/2,285804,Silverland SuperGiants,122/3,Toss: Silverland SuperGiants opt to field,2 runs,RISINGXI,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22535402,Limited Overs,TENNIS,past,2026-02-18T09:36:12.000Z,3003,Pune,439566,"Embassy TechZone Cricket Ground, Hinjewadi",1865427,VW Cricket Tournament 2026,,3643980,Round One,12467263,SDC,64/2,12501626,Real Sledgers,68/1,Toss: Real Sledgers opt to field,7 wickets,Real Sledgers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22548443,Limited Overs,TENNIS,past,2026-02-22T01:22:47.000Z,3003,Pune,1067197, eden park,,,,,,11322242,Rising GW 11,124/6,10966034,NitroJains CC,128/6,Toss: NitroJains CC opt to field,4 wickets,NitroJains CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22622448,Box Cricket,TENNIS,past,2026-03-14T14:03:35.000Z,3003,Pune,211582,Phoenix Arena,1870943,Sai Paradise Premier League - Season 1,,3640780,League Matches,12536298,Sai Purandar pioneers,128/4,12498095,Sai Pratapgad Panthers,126/0,Toss: Sai Pratapgad Panthers opt to field,2 runs,Sai Purandar pioneers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22679682,Limited Overs,TENNIS,past,2026-03-08T01:25:49.000Z,3003,Pune,114039,Club Chrysallis,1542723,Arezo Season 2025-2026,,3100792,League Matches,5862784,The Warriors,171/11,4973114,LR Arezo Kings,175/8,Toss: The Warriors opt to bat,3 wickets,LR Arezo Kings,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22695332,Limited Overs,TENNIS,past,2026-03-07T01:30:00.000Z,3003,Pune,114039,Club Chrysallis,1542723,Arezo Season 2025-2026,,3100792,League Matches,6038234,HCA Challengers,155/5,4973114,LR Arezo Kings,106/10,Toss: LR Arezo Kings opt to field,49 runs,HCA Challengers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22742780,Limited Overs,TENNIS,past,2026-02-28T01:39:09.000Z,3003,Pune,6853,Infinity Cricket Ground,,,,,,10966034,NitroJains CC,144/5,12285314,Epam CC,143/9,Toss: Epam CC opt to field,1 run,NitroJains CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22791968,Limited Overs,TENNIS,past,2026-03-01T02:20:11.000Z,3003,Pune,332481,"Blueridge, Hinjewadi",,,,,,12632596,Blue Amit 11,226/7,12631832,Blue Deepak 11,131/9,Toss: Blue Deepak 11 opt to field,95 runs,Blue Amit 11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22849334,Limited Overs,TENNIS,past,2026-03-10T11:31:16.000Z,3003,Pune,439566,"Embassy TechZone Cricket Ground, Hinjewadi",1865427,VW Cricket Tournament 2026,,3692725,Round Two,12501367,Team Virtus,100/2,12501626,Real Sledgers,60/4,Toss: Real Sledgers opt to field,40 runs,Team Virtus,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22874698,Limited Overs,TENNIS,past,2026-03-07T01:22:47.000Z,3003,Pune,5062,Vision Cricket Academy Ground,,,,,,2681274,Khadki Royals,45/6,5231304,Vision United,46/5,Toss: Khadki Royals opt to bat,5 wickets,Vision United,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22874720,Limited Overs,TENNIS,past,2026-03-07T02:28:03.000Z,3003,Pune,5062,Vision Cricket Academy Ground,,,,,,5231304,Vision United,91/4,2681274,Khadki Royals,65/4,Toss: Vision United opt to bat,26 runs,Vision United,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
22975017,Limited Overs,TENNIS,past,2026-03-08T05:28:52.000Z,3003,Pune,854287,Dange Chowk T20 League Ground-05,1898871,DCTL Season 21,,3704424,League Matches,11322242,Rising GW 11,160/7,4157731,MNC CRICKET CLUB DCTL T20,162/2,Toss: Rising GW 11 opt to bat,8 wickets,MNC CRICKET CLUB DCTL T20,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23040118,Box Cricket,TENNIS,past,2026-03-14T10:14:44.000Z,3003,Pune,211582,Phoenix Arena,1870943,Sai Paradise Premier League - Season 1,,3640780,League Matches,12518054,Sai Rajgad Royals,91/3,12498095,Sai Pratapgad Panthers,93/1,Toss: Sai Rajgad Royals opt to bat,6 wickets,Sai Pratapgad Panthers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23040137,Box Cricket,TENNIS,past,2026-03-14T10:52:32.000Z,3003,Pune,211582,Phoenix Arena,1870943,Sai Paradise Premier League - Season 1,,3640780,League Matches,12498095,Sai Pratapgad Panthers,135/5,12515847,Sai Torana Titans,141/0,Toss: Sai Torana Titans opt to field,7 wickets,Sai Torana Titans,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23079729,Limited Overs,TENNIS,past,2026-03-13T07:49:37.000Z,3003,Pune,4390,Shinde High School,1910521,Komti Champions League,,3726004,League Matches,12748624,Sambhajinagar Yodhas,66/8,2681274,Khadki Royals,64/3,Toss: Sambhajinagar Yodhas opt to bat,2 runs,Sambhajinagar Yodhas,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23106432,Limited Overs,TENNIS,past,2026-03-14T04:01:00.000Z,3003,Pune,4390,Shinde High School,1910521,Komti Champions League,,3726004,League Matches,2681274,Khadki Royals,77/9,603833,Sinhagad Mavla,71/5,Toss: Sinhagad Mavla opt to field,6 runs,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23106585,Limited Overs,TENNIS,past,2026-03-14T10:35:01.000Z,3003,Pune,4390,Shinde High School,1910521,Komti Champions League,,3726004,League Matches,12749183,Komti Super Kings,60/3,2681274,Khadki Royals,63/5,Toss: Komti Super Kings opt to bat,5 wickets,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23107183,Limited Overs,TENNIS,past,2026-03-15T01:39:00.000Z,3003,Pune,315243,Kokate Sports Academy Ground,,,,,,9122285,POWER PANTHERS,129/9,11242333,GritForce,135/4,Toss: POWER PANTHERS opt to bat,6 wickets,GritForce,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23121548,Limited Overs,TENNIS,past,2026-03-15T03:55:22.000Z,3003,Pune,1042309,Lords Of Mulshi Cricket Ground,,,,,,10144610,Range Hills B,152/8,10937722,Range hills A,156/5,Toss: Range Hills B opt to bat,5 wickets,Range hills A,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23138803,Limited Overs,TENNIS,past,2026-03-15T05:26:59.000Z,3003,Pune,4390,Shinde High School,1910521,Komti Champions League,,3726004,League Matches,2681274,Khadki Royals,73/4,12694156,Komti Warriors,73/2,Toss: Khadki Royals opt to bat,Tie,,Tie,0,0,2026-08-31T09:04:12.585351+00:00
23151825,Limited Overs,TENNIS,past,2026-03-15T09:42:59.000Z,3003,Pune,4390,Shinde High School,1910521,Komti Champions League,,3736373,Semi Final,603833,Sinhagad Mavla,94/10,2681274,Khadki Royals,73/10,Toss: Sinhagad Mavla opt to bat,21 runs (All out),Sinhagad Mavla,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23210080,Limited Overs,TENNIS,past,2026-03-20T01:41:47.000Z,3003,Pune,598102,Gkci Cricket Ground Bhosari,,,,,,8490739,Bhairavas,85/9,6708330,Bujurg 11,89/5,Toss: Bujurg 11 opt to field,5 wickets,Bujurg 11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23229715,Limited Overs,TENNIS,past,2026-03-20T13:34:20.000Z,3003,Pune,773490,Cricket Heaven Sports Club,,,,,,7942283,LR R16 Maratha Warriors,143/10,12285314,Epam CC,144/7,Toss: Epam CC opt to field,3 wickets,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23294872,Limited Overs,TENNIS,past,2026-03-22T03:41:23.000Z,3003,Pune,987380,"Lords Of Mulshi, Kasarsai",,,,,,9770927,Hanumankinda,113/6,3482011,Range Hills Rangers,112/10,Toss: Hanumankinda opt to bat,1 runs,Hanumankinda,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23367380,Limited Overs,TENNIS,past,2026-03-24T04:40:58.000Z,3058,Sinnar,324566,Gonde,1933794,Ajimaji Sarpanch Chashak Gonde ,,3769261,League Matches,12894078,Chatrapati 11 Gonde,85/3,12894088,Icchapurti 11 Gonde,88/2,Toss: Icchapurti 11 Gonde opt to field,8 wickets,Icchapurti 11 Gonde,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23369122,Limited Overs,TENNIS,past,2026-03-28T04:56:00.000Z,3003,Pune,1025297,RRR CRICKET GROUND BHUGAON,1886949,VANSH SPORTS WEEKEND CRICKET TOURNAMENT ,,3681125,League Matches,6049986,Team Rupa Bhawani,178/5,6024793,Phoenix Finishers,168/6,Toss: Team Rupa Bhawani opt to bat,10 runs,Team Rupa Bhawani,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23378258,Limited Overs,TENNIS,past,2026-03-24T07:15:58.000Z,3058,Sinnar,324566,Gonde,1933794,Ajimaji Sarpanch Chashak Gonde ,,3769261,League Matches,12894093,Gonde Indians,57/4,12894078,Chatrapati 11 Gonde,59/0,Toss: Gonde Indians opt to bat,10 wickets,Chatrapati 11 Gonde,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23380894,Limited Overs,TENNIS,past,2026-03-24T09:11:22.000Z,3058,Sinnar,324566,Gonde,1933794,Ajimaji Sarpanch Chashak Gonde ,,3769261,League Matches,12894092,GN 11 Gonde,64/7,12894078,Chatrapati 11 Gonde,65/2,Toss: GN 11 Gonde opt to bat,8 wickets,Chatrapati 11 Gonde,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23412757,Limited Overs,TENNIS,past,2026-03-26T02:10:10.000Z,3003,Pune,262327,Kokate Cricket Academy,,,,,,8965023,AL 11,181/6,12285314,Epam CC,172/2,Toss: Epam CC opt to field,9 runs,AL 11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23426536,Limited Overs,TENNIS,past,2026-03-28T03:51:52.000Z,3003,Pune,1025297,RRR CRICKET GROUND BHUGAON,,,,,,6229382,AV Smashers,108/10,3482011,Range Hills Rangers,111/9,Toss: Range Hills Rangers opt to field,1 wicket,Range Hills Rangers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23427340,Limited Overs,TENNIS,past,2026-03-26T07:08:52.000Z,3058,Sinnar,324566,Gonde,1933794,Ajimaji Sarpanch Chashak Gonde ,,3777010,Semi Final,12894078,Chatrapati 11 Gonde,63/6,12908222,JUDGEMENT XI GONDE,37/7,Toss: Chatrapati 11 Gonde opt to bat,26 runs,Chatrapati 11 Gonde,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23433286,Limited Overs,TENNIS,past,2026-03-26T10:55:57.000Z,3058,Sinnar,324566,Gonde,1933794,Ajimaji Sarpanch Chashak Gonde ,,3777011,Final,12894088,Icchapurti 11 Gonde,58/9,12894078,Chatrapati 11 Gonde,59/1,Toss: Chatrapati 11 Gonde opt to field,9 wickets,Chatrapati 11 Gonde,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23452918,Limited Overs,TENNIS,past,2026-03-29T01:37:28.000Z,3003,Pune,10352,NCL Ground Pashan,,,,,,11355617,Vibrant Greater Pune,83/6,10715693,Roaring Hawks,76/4,Toss: Roaring Hawks opt to field,7 runs,Vibrant Greater Pune,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23479016,Limited Overs,TENNIS,past,2026-03-29T03:03:52.000Z,3003,Pune,282913,Cricathon Cricket Ground,,,,,,4736388,Upvan Warriors,156/3,12285314,Epam CC,157/6,Toss: Epam CC opt to field,4 wickets,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23509503,Limited Overs,TENNIS,past,2026-03-29T03:03:56.000Z,3003,Pune,10352,NCL Ground Pashan,,,,,,10715693,Roaring Hawks,56/2,11355617,Vibrant Greater Pune,52/3,Toss: Roaring Hawks opt to bat,4 runs,Roaring Hawks,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23583429,Limited Overs,TENNIS,past,2026-04-04T03:30:00.000Z,3003,Pune,242457,Hajare Sports Club,,,,,,12285314,Epam CC,138/9,12981369,Ocean 11,130/9,Toss: Ocean 11 opt to field,8 runs,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23585160,Limited Overs,TENNIS,past,2026-04-05T03:21:24.000Z,3003,Pune,50846,VDR 3 Ground,,,,,,6669898,Rising Ravet,180/4,12285314,Epam CC,168/8,Toss: Epam CC opt to field,12 runs,Rising Ravet,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23650968,Box Cricket,TENNIS,past,2026-04-03T13:49:30.000Z,3003,Pune,923367,Big Bounce,1953661,EPAM GS League- EGL,,3808361,League Matches,13023527,Turf Titans,66/2,13023657,Team 3,55/4,Toss: Team 3 opt to field,11 runs,Turf Titans,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23652353,Box Cricket,TENNIS,past,2026-04-03T14:42:04.000Z,3003,Pune,923367,Big Bounce,1953661,EPAM GS League- EGL,,3808361,League Matches,13023514,Power Hitters,107/3,13023527,Turf Titans,86/4,Toss: Power Hitters opt to bat,21 runs,Power Hitters,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23658009,Limited Overs,TENNIS,past,2026-04-05T06:09:53.000Z,3003,Pune,1025297,RRR CRICKET GROUND BHUGAON,1886949,VANSH SPORTS WEEKEND CRICKET TOURNAMENT ,,3681125,League Matches,8170266,Pashan Avengers,116/10,6049986,Team Rupa Bhawani,117/5,Toss: Pashan Avengers opt to bat,5 wickets,Team Rupa Bhawani,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23668337,Limited Overs,TENNIS,past,2026-04-04T05:45:38.000Z,3003,Pune,343776,DCTL Ground Dange Chowk,,,,,,11322242,Rising GW 11,108/7,9463243,Garden Strikers Dctl,112/4,Toss: Rising GW 11 opt to bat,6 wickets,Garden Strikers Dctl,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23679691,Limited Overs,TENNIS,past,2026-04-11T03:30:00.000Z,3003,Pune,242457,Hajare Sports Club,,,,,,12285314,Epam CC,140/6,12981369,Ocean 11,93/10,Toss: Epam CC opt to bat,47 runs,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23702517,Limited Overs,TENNIS,past,2026-04-05T03:51:05.000Z,2811,Dombivli,210739,Hedutane,1956524,Summer cup 2026,,3813082,League Matches,13041863,Champions teams - D,90/3,13046288,Team Dhurandhar,39/8,Toss: Team Dhurandhar opt to field,51 runs,Champions teams - D,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23709379,Limited Overs,TENNIS,past,2026-04-05T05:57:08.000Z,2811,Dombivli,210739,Hedutane,1956524,Summer cup 2026,,3813082,League Matches,13041701,LSG B,77/2,13041863,Champions teams - D,42/4,Toss: LSG B opt to bat,35 runs,LSG B,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23713458,Limited Overs,TENNIS,past,2026-04-05T07:27:14.000Z,2811,Dombivli,210739,Hedutane,1956524,Summer cup 2026,,3813082,League Matches,13041863,Champions teams - D,47/7,13041733,LSG A,48/5,Toss: Champions teams - D opt to bat,5 wickets,LSG A,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23732643,Limited Overs,TENNIS,past,2026-04-11T01:30:54.000Z,3003,Pune,409003,Eden Park,,,,,,10966034,NitroJains CC,100/5,11322242,Rising GW 11,123/6,Toss: Rising GW 11 opt to field,"6 wickets (vjd/other method - match reduced to 16 overs, target 120 runs)",Rising GW 11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23787860,Limited Overs,TENNIS,past,2026-04-12T01:43:09.000Z,3003,Pune,1021453,A2Z Lavale,,,,,,12285314,Epam CC,146/8,9426623,Kridangan Legends,54/10,Toss: Kridangan Legends opt to field,92 runs,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23804833,Limited Overs,TENNIS,past,2026-04-11T05:24:20.000Z,3003,Pune,309026,"Sachin Ghotkule Cricket Ground, Adhle",1964533,Friendship Cup - League 1 - 11th April 2026,,3830217,League Matches,2681274,Khadki Royals,71/6,6229382,AV Smashers,72/0,Toss: AV Smashers opt to field,10 wickets,AV Smashers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23804858,Limited Overs,TENNIS,past,2026-04-11T07:46:12.000Z,3003,Pune,309026,"Sachin Ghotkule Cricket Ground, Adhle",1964533,Friendship Cup - League 1 - 11th April 2026,,3830217,League Matches,2681274,Khadki Royals,75/6,12694156,Komti Warriors,76/3,Toss: Komti Warriors opt to field,7 wickets,Komti Warriors,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23804867,Limited Overs,TENNIS,past,2026-04-11T09:11:08.000Z,3003,Pune,309026,"Sachin Ghotkule Cricket Ground, Adhle",1964533,Friendship Cup - League 1 - 11th April 2026,,3830217,League Matches,2681274,Khadki Royals,62/9,603833,Sinhagad Mavla,67/4,Toss: Khadki Royals opt to bat,6 wickets,Sinhagad Mavla,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23873206,Limited Overs,TENNIS,past,2026-04-18T03:36:36.000Z,3003,Pune,242457,Hajare Sports Club,,,,,,12285314,Epam CC,157/5,12981369,Ocean 11,60/10,Toss: Epam CC opt to bat,97 runs,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23882778,Limited Overs,TENNIS,past,2026-04-12T03:59:12.000Z,3003,Pune,1129687,"Lord Of Mulshi, Pune",,,,,,10144610,Range Hills B,208/2,10937722,Range hills A,180/7,Toss: Range hills A opt to field,28 runs,Range Hills B,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23908639,Limited Overs,TENNIS,past,2026-04-12T09:38:07.000Z,3003,Pune,854287,Dange Chowk T20 League Ground-05,1959719,DCTL Season 22,,3827306,League Matches,3374964,STRIKERS,213/10,13104054,Rising GW 11 DCTL,135/10,Toss: STRIKERS opt to bat,78 runs,STRIKERS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
23941021,Limited Overs,TENNIS,past,2026-04-19T01:27:53.000Z,3003,Pune,563400,Kridangan Turf,,,,,,12285314,Epam CC,111/9,9426623,Kridangan Legends,95/10,Toss: Kridangan Legends opt to field,16 runs,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24070589,Box Cricket,TENNIS,past,2026-04-19T01:30:32.000Z,3003,Pune,439566,"Embassy TechZone Cricket Ground, Hinjewadi",,,,,,9161647,Desi Challengers,174/9,10933879,Desi Dynamos,178/5,Toss: Desi Challengers opt to bat,4 wickets,Desi Dynamos,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24143574,Limited Overs,TENNIS,past,2026-04-25T10:45:23.000Z,3000,Pimpri,1165079,Club Chrysalis,,,,,,13158511,Hurricane Hitters,106/10,12285314,Epam CC,109/6,Toss: Hurricane Hitters opt to bat,4 wickets,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24211928,Limited Overs,TENNIS,past,2026-05-31T01:17:13.000Z,3003,Pune,837481,CHANGBHALE CRICKET GROUND,,,,,,12285314,Epam CC,122/10,11656889,Signature Strikers,123/6,Toss: Epam CC opt to bat,4 wickets,Signature Strikers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24218199,Limited Overs,TENNIS,past,2026-04-25T01:35:20.000Z,2966,Navi Mumbai,1165833,Umbrali,1988654,Champions Clash,,3888058,Super Knockout,13264629,Savage Eleven,242/6,13264618,Golden Eagles,118/10,Toss: Savage Eleven opt to bat,124 runs,Savage Eleven,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24223209,Limited Overs,TENNIS,past,2026-04-26T03:52:02.000Z,3003,Pune,242457,Hajare Sports Club,,,,,,12981369,Ocean 11,61/10,12285314,Epam CC,63/2,Toss: Ocean 11 opt to bat,7 wickets,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24227484,Limited Overs,TENNIS,past,2026-04-26T03:42:03.000Z,3003,Pune,964551,Lords of Mulshi,,,,,,13294535,STRIKERS,163/8,3482011,Range Hills Rangers,120/8,Toss: STRIKERS opt to bat,43 runs,STRIKERS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24252257,Limited Overs,TENNIS,past,2026-04-26T01:59:22.000Z,2811,Dombivli,1168446,Ekvira,,,,,,10858122,PaLava Blasters,163/10,6311696,LSG cricket club,155/11,Toss: LSG cricket club opt to field,8 runs,PaLava Blasters,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24262617,Limited Overs,TENNIS,past,2026-04-26T04:57:19.000Z,3003,Pune,907852,Hajare Cricket Ground,,,,,,12285314,Epam CC,66/4,12981369,Ocean 11,69/6,Toss: Epam CC opt to bat,4 wickets,Ocean 11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24307044,Limited Overs,TENNIS,past,2026-05-01T03:40:58.000Z,3003,Pune,242457,Hajare Sports Club,,,,,,6830244,IVORY STRIKERS,121/6,12285314,Epam CC,120/7,Toss: IVORY STRIKERS opt to bat,1 run,IVORY STRIKERS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24352620,Box Cricket,TENNIS,past,2026-05-02T11:52:52.000Z,2811,Dombivli,672276,The Midfield Arena,2000932,CRS PALAVA PREMIER LEAGUE- EDITION 1,,3906488,League Matches,13349863,SUPER KINGS,82/2,13349944,SUNFIRE STRIKERS,47/8,Toss: SUPER KINGS opt to bat,35 runs,SUPER KINGS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24352745,Box Cricket,TENNIS,past,2026-05-02T12:58:30.000Z,2811,Dombivli,672276,The Midfield Arena,2000932,CRS PALAVA PREMIER LEAGUE- EDITION 1,,3906488,League Matches,13349863,SUPER KINGS,69/6,13348812,ROYAL CHALLENGERS,64/5,Toss: SUPER KINGS opt to bat,5 runs,SUPER KINGS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24352760,Box Cricket,TENNIS,past,2026-05-02T13:31:34.000Z,2811,Dombivli,672276,The Midfield Arena,2000932,CRS PALAVA PREMIER LEAGUE- EDITION 1,,3906488,League Matches,13349863,SUPER KINGS,76/5,13349951,MUMBAI HITMAN XI,65/4,Toss: SUPER KINGS opt to bat,11 runs,SUPER KINGS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24363081,Limited Overs,TENNIS,past,2026-05-02T03:40:02.000Z,3003,Pune,423486,AK Kotkar DY Patil Ground Salumbre,,,,,,12285314,Epam CC,178/10,5581243,Arise Alpha XI,175/7,Toss: Epam CC opt to bat,3 runs,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24416994,Limited Overs,TENNIS,past,2026-05-03T03:27:37.000Z,3003,Pune,423486,AK Kotkar DY Patil Ground Salumbre,,,,,,12285314,Epam CC,194/10,13378816,Jaguars,136/10,Toss: Epam CC opt to bat,58 runs,Epam CC,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24424956,Box Cricket,TENNIS,past,2026-05-02T18:14:26.000Z,2811,Dombivli,672276,The Midfield Arena,2000932,CRS PALAVA PREMIER LEAGUE- EDITION 1,,3906653,Semi Final,13349863,SUPER KINGS,81/5,13349671,WARRIOR ROYALS,37/6,Toss: SUPER KINGS opt to bat,44 runs,SUPER KINGS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
24425947,Box Cricket,TENNIS,past,2026-05-02T19:14:30.000Z,2811,Dombivli,672276,The Midfield Arena,2000932,CRS PALAVA PREMIER LEAGUE- EDITION 1,,3906658,Final,13349863,SUPER KINGS,43/7,13348812,ROYAL CHALLENGERS,47/1,Toss: SUPER KINGS opt to bat,8 wickets,ROYAL CHALLENGERS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
